gene_id	gene_name	ada_car_d43	ada_car_d48	car_d43	car_d48
ENSG00000167272	POP5	35.827661	36.433	52.205337	28.662713
ENSG00000167280	ENGASE	70.843886	69.573738	28.270436	25.814664
ENSG00000167281	RBFOX3	0.725565	0.632546	0.348987	0.490427
ENSG00000167283	ATP5MG	253.516623	275.951885	249.473912	261.177815
ENSG00000167286	CD3D	715.139661	719.558242	524.554546	615.409253
ENSG00000167291	TBC1D16	0.914389	0.367293	2.139142	2.180128
ENSG00000167302	TEPSIN	40.895465	43.713188	33.222417	27.115586
ENSG00000167306	MYO5B	0.232889	0.399917	0.023766	0.091136
ENSG00000167311	ART5	0	0	0	0
ENSG00000167315	ACAA2	48.685429	47.817717	110.176497	100.849061
ENSG00000167323	STIM1	70.79389	72.617696	50.609428	60.916311
ENSG00000167325	RRM1	69.049231	54.678898	159.805487	121.555909
ENSG00000167332	OR51E2	0	0	0	0
ENSG00000167333	TRIM68	10.01674	9.740647	9.193089	7.062511
ENSG00000167346	MMP26	0	0	0	0
ENSG00000167355	OR51B5	0.040648	0	0	0
ENSG00000167359	OR51I1	0	0.073105	0	0
ENSG00000167360	OR51Q1	0	0	0	0
ENSG00000167363	FN3K	5.921964	2.602459	1.193142	1.719196
ENSG00000167371	PRRT2	1.041904	1.527261	0.438992	1.11811
ENSG00000167377	ZNF23	10.833817	4.238463	4.239628	4.447383
ENSG00000167378	IRGQ	3.93349	3.548592	5.951887	6.341875
ENSG00000167380	ZNF226	16.124016	18.55213	10.602621	14.113691
ENSG00000167384	ZNF180	4.668315	4.045146	5.323851	3.157473
ENSG00000167390	POM121L3P	0	0	0	0
ENSG00000167393	PPP2R3B	24.953237	14.455855	17.51758	20.295968
ENSG00000167394	ZNF668	7.764513	9.897324	11.88189	13.326177
ENSG00000167395	ZNF646	10.205617	14.061308	10.640389	13.054954
ENSG00000167397	VKORC1	67.368554	53.767653	81.01501	96.585658
ENSG00000167414	GNG8	32.838155	38.449349	24.191038	62.710749
ENSG00000167419	LPO	0.840432	0	0	0
ENSG00000167434	CA4	0	0	0.117848	0.207013
ENSG00000167447	SMG8	5.842647	5.939834	11.325758	9.766552
ENSG00000167459	LINC00905	0	0	0	0
ENSG00000167460	TPM4	156.872912	197.515341	436.326176	331.561995
ENSG00000167461	RAB8A	86.550493	67.989641	164.979259	132.909921
ENSG00000167468	GPX4	249.754304	261.50617	260.842588	268.781578
ENSG00000167470	MIDN	63.1133	57.499823	24.828852	31.625803
ENSG00000167476	JSRP1	7.941646	7.657084	9.287908	15.046023
ENSG00000167483	NIBAN3	0.37788	0.501925	0.531786	0.140498
ENSG00000167487	KLHL26	1.900006	2.368084	5.905475	6.933709
ENSG00000167491	GATAD2A	76.187885	68.100483	118.679295	75.398987
ENSG00000167494	NOS2P2	0	0	0	0
ENSG00000167508	MVD	92.222781	88.316988	56.353401	99.560647
ENSG00000167513	CDT1	38.832328	33.990698	65.269264	73.431566
ENSG00000167515	TRAPPC2L	25.214739	29.244264	96.731901	56.591343
ENSG00000167522	ANKRD11	72.385833	82.745238	69.706641	76.321015
ENSG00000167523	SPATA33	3.822807	4.532553	7.757297	6.420282
ENSG00000167524	RSKR	16.868085	20.33979	17.132545	21.260275
ENSG00000167525	PROCA1	6.135141	11.340194	3.276043	4.3182
ENSG00000167526	RPL13	4071.485393	3760.0002	2374.78131	2801.023886
ENSG00000167528	ZNF641	7.533428	11.664275	4.510833	5.429834
ENSG00000167531	LALBA	0.044332	0	0	0
ENSG00000167535	CACNB3	10.029066	16.005005	5.712492	5.812682
ENSG00000167536	DHRS13	23.52399	25.03801	13.121722	21.680552
ENSG00000167543	TP53I13	102.216257	100.659582	45.092569	71.991424
ENSG00000167548	KMT2D	46.436435	56.957178	37.065345	41.837492
ENSG00000167549	CORO6	7.170946	6.275356	1.330176	2.193026
ENSG00000167550	RHEBL1	5.575024	3.237488	28.135659	14.552007
ENSG00000167552	TUBA1A	105.563463	110.284771	95.973067	107.977963
ENSG00000167553	TUBA1C	134.952728	128.564963	336.430512	204.307657
ENSG00000167554	ZNF610	1.22775	0.685535	0.443723	1.184026
ENSG00000167555	ZNF528	7.043952	6.691499	2.664942	4.360397
ENSG00000167562	ZNF701	4.452101	4.297571	2.624164	3.561877
ENSG00000167565	SERTAD3	9.770246	6.012057	2.675751	4.380164
ENSG00000167566	NCKAP5L	2.524548	1.920731	0.648244	1.883848
ENSG00000167578	RAB4B	46.206583	47.570418	37.950311	44.729932
ENSG00000167580	AQP2	0.011202	0.084627	0	0
ENSG00000167588	GPD1	0.116858	0.134872	0.236705	0.044922
ENSG00000167595	PROSER3	8.367611	9.75663	14.354123	18.286146
ENSG00000167600	CYP2S1	1.899951	0.451723	0.530147	2.078457
ENSG00000167601	AXL	0.162071	0.145933	0.210778	0.187589
ENSG00000167604	NFKBID	17.41848	15.570369	21.810452	19.735915
ENSG00000167608	TMC4	4.775283	2.927574	0.51048	0.229927
ENSG00000167612	ANKRD33	0	0	0	0
ENSG00000167613	LAIR1	40.446861	54.672152	18.890579	18.014721
ENSG00000167614	TTYH1	1.685223	1.847107	0.519198	2.223647
ENSG00000167615	LENG8	282.073168	310.546467	121.316577	172.287446
ENSG00000167617	CDC42EP5	0	0.157301	0.238889	2.238047
ENSG00000167618	LAIR2	45.443558	36.961178	13.284217	120.931815
ENSG00000167619	TMEM145	0.434074	0.346326	1.897994	0.954399
ENSG00000167625	ZNF526	3.059099	2.843735	6.209947	3.777155
ENSG00000167632	TRAPPC9	9.612892	9.438072	7.610216	8.329975
ENSG00000167633	KIR3DL1	0.028401	0.131118	0	0
ENSG00000167634	NLRP7	0	0.10358	0	0
ENSG00000167635	ZNF146	59.196555	48.77848	63.180552	65.788179
ENSG00000167637	ZNF283	3.333487	5.64369	1.225973	2.447477
ENSG00000167641	PPP1R14A	0.284014	0	1.9105	0.258544
ENSG00000167642	SPINT2	44.448847	28.711706	19.10527	27.978564
ENSG00000167644	C19orf33	0.174707	1.798783	0	0
ENSG00000167645	YIF1B	58.982285	69.077414	102.131948	115.630326
ENSG00000167646	DNAAF3	0.044512	0	0.885152	0.093687
ENSG00000167653	PSCA	0	0	0.31819	0
ENSG00000167654	ATCAY	0.016587	0	0	0
ENSG00000167656	LY6D	0	0	0	0
ENSG00000167657	DAPK3	48.606847	38.43769	50.853287	37.107311
ENSG00000167658	EEF2	915.230694	920.906879	865.323068	799.722507
ENSG00000167664	TMIGD2	64.151934	35.56331	6.379272	12.399758
ENSG00000167670	CHAF1A	37.126985	21.194552	61.481796	49.068876
ENSG00000167671	UBXN6	53.067433	67.406085	50.282796	45.386419
ENSG00000167674	HDGFL2	37.349271	42.678317	62.980901	61.278589
ENSG00000167676	PLIN4	0.296588	0.179303	0.148529	0.144949
ENSG00000167680	SEMA6B	0.098704	0.085511	0	0.033796
ENSG00000167685	ZNF444	40.981825	30.150169	20.354078	29.224886
ENSG00000167693	NXN	0.204754	0.466977	0.190443	1.226951
ENSG00000167695	TLCD3A	17.234835	7.337273	15.382765	20.422361
ENSG00000167699	GLOD4	63.494542	57.648502	74.150232	54.513895
ENSG00000167700	MFSD3	9.148563	9.294489	11.5872	12.513512
ENSG00000167701	GPT	2.568897	2.058677	0.812328	1.163693
ENSG00000167702	KIFC2	36.801042	31.08331	12.774133	15.722682
ENSG00000167703	SLC43A2	0.466593	0.272714	0.651753	1.305952
ENSG00000167705	RILP	7.560125	6.214111	9.93152	9.876513
ENSG00000167711	SERPINF2	0.52853	0.07625	0.154399	0.271219
ENSG00000167716	WDR81	26.607128	24.533514	16.084391	9.555012
ENSG00000167720	SRR	13.083857	13.228738	11.681536	18.774946
ENSG00000167721	TSR1	21.782494	20.322899	60.520053	39.104999
ENSG00000167723	TRPV3	0.605584	0.402231	0.20105	0.278228
ENSG00000167733	HSD11B1L	6.632359	4.696861	3.916466	4.022984
ENSG00000167740	CYB5D2	9.887837	11.789258	8.257881	14.076066
ENSG00000167741	GGT6	0	0	0	0
ENSG00000167747	C19orf48P	9.092034	4.368035	16.19346	0
ENSG00000167748	KLK1	4.888939	2.600265	1.827014	3.695435
ENSG00000167749	KLK4	0	0	0	0
ENSG00000167751	KLK2	0.14155	0.129118	0.927326	0
ENSG00000167754	KLK5	0	0	0	0
ENSG00000167755	KLK6	0	0	0	0.041317
ENSG00000167757	KLK11	0	0	0	0
ENSG00000167759	KLK13	0	0	0	0
ENSG00000167766	ZNF83	56.349545	47.01697	9.440357	22.483546
ENSG00000167767	KRT80	0	0	0	0
ENSG00000167768	KRT1	16.050622	1.087871	0.023372	0.082109
ENSG00000167769	ACER1	0.784775	0.258785	0.087336	0.051138
ENSG00000167770	OTUB1	93.763323	104.508724	133.571279	100.203419
ENSG00000167771	RCOR2	0.214742	0.095325	0.038605	0.322391
ENSG00000167772	ANGPTL4	0.569954	0.647111	0.602573	2.685647
ENSG00000167774	ENSG00000167774	13.590668	9.527381	31.626301	12.334121
ENSG00000167775	CD320	29.242603	33.136766	59.319564	41.255803
ENSG00000167778	SPRYD3	16.066728	14.30273	26.651825	20.309897
ENSG00000167779	IGFBP6	1.300683	1.09343	4.116216	2.330363
ENSG00000167780	SOAT2	1.93123	2.037704	0.687275	2.099881
ENSG00000167785	ZNF558	21.376451	25.847913	9.304755	19.829025
ENSG00000167791	CABP2	0	0	0	0
ENSG00000167792	NDUFV1	139.266689	158.904208	212.623643	194.309976
ENSG00000167797	CDK2AP2	174.195741	185.977435	111.474568	116.913274
ENSG00000167798	C3P1	0	0	0	0
ENSG00000167799	NUDT8	11.697395	8.393813	14.736815	17.383865
ENSG00000167800	TBX10	0	0	0	0.040134
ENSG00000167807	ENSG00000167807	0.133088	0.220796	0.755141	0.237057
ENSG00000167815	PRDX2	240.327139	275.206206	200.70733	225.089598
ENSG00000167822	OR8J3	0	0	0	0
ENSG00000167825	OR5I1	0	0	0	0
ENSG00000167840	ZNF232	3.039365	3.878718	3.963743	3.628702
ENSG00000167842	MIS12	26.112355	21.444649	24.157414	13.605209
ENSG00000167850	CD300C	1.416726	1.07678	0.201887	0.047285
ENSG00000167851	CD300A	8.219519	7.340774	1.264158	1.467711
ENSG00000167858	TEKT1	0	0	0	0
ENSG00000167861	HID1	1.088567	0.310048	0.026862	0.117658
ENSG00000167862	MRPL58	33.670109	27.938673	66.597099	42.299325
ENSG00000167863	ATP5PD	148.206645	167.957091	152.499547	156.628224
ENSG00000167874	TMEM88	1.125577	1.237632	0.741933	1.641175
ENSG00000167880	EVPL	0.297351	0.160172	0	0.030257
ENSG00000167881	SRP68	53.466844	43.64827	82.541027	69.030855
ENSG00000167889	MGAT5B	1.881715	1.237	0.314072	0.505827
ENSG00000167895	TMC8	256.394896	307.538558	132.200822	205.290244
ENSG00000167900	TK1	75.046768	50.89513	150.129264	164.706899
ENSG00000167904	TMEM68	11.112691	12.041873	14.677927	15.513197
ENSG00000167910	CYP7A1	0	0	0	0
ENSG00000167912	TOX-DT	8.0614	4.074157	6.567631	8.979862
ENSG00000167914	GSDMA	1.658129	1.792519	0.163737	0.202831
ENSG00000167916	KRT24	0	0	0	0
ENSG00000167920	KRT10-AS1	4.4372	1.74237	4.623095	4.310726
ENSG00000167925	GHDC	26.016521	24.702054	13.548975	15.682791
ENSG00000167930	FAM234A	5.093783	9.667334	5.479144	3.63099
ENSG00000167941	SOST	0	0	0	0
ENSG00000167962	ZNF598	44.701465	44.290276	82.667801	53.147975
ENSG00000167964	RAB26	1.269818	1.211516	0.359695	0.084608
ENSG00000167965	MLST8	24.592391	21.415546	45.882104	30.973927
ENSG00000167967	E4F1	21.267885	26.446581	21.543382	22.065984
ENSG00000167968	DNASE1L2	1.340351	1.080472	0.378031	0.495809
ENSG00000167969	ECI1	39.71475	44.417624	62.018234	52.082974
ENSG00000167971	CASKIN1	0.447377	0.986656	0.229634	0.843373
ENSG00000167972	ABCA3	6.637819	5.652788	5.534215	5.705092
ENSG00000167977	KCTD5	19.084154	15.960681	27.369098	22.583669
ENSG00000167978	SRRM2	380.492969	458.687116	316.528676	360.274191
ENSG00000167981	ZNF597	1.49741	1.242773	0.874876	0.990007
ENSG00000167984	NLRC3	50.355807	55.673728	23.840066	34.02652
ENSG00000167985	SDHAF2	32.715845	35.416652	39.042281	41.584811
ENSG00000167986	DDB1	68.61379	67.47161	105.428243	93.965479
ENSG00000167987	VPS37C	2.906425	2.323646	5.199884	4.125292
ENSG00000167992	VWCE	0.911305	0.162951	1.151537	2.891383
ENSG00000167994	RAB3IL1	0.228094	0	0	0.156064
ENSG00000167995	BEST1	0.639758	0.55461	0.184158	0.300877
ENSG00000167996	FTH1	1668.45736	1517.760985	1706.405034	1428.864206
ENSG00000168000	BSCL2	10.875788	7.811079	10.017231	6.091161
ENSG00000168002	POLR2G	75.494317	76.724964	102.373238	85.592753
ENSG00000168003	SLC3A2	118.942144	114.77114	257.751962	155.778314
ENSG00000168004	PLAAT5	0.048007	0.064889	0.106723	0.051291
ENSG00000168005	SPINDOC	27.648236	22.960316	35.717349	26.070249
ENSG00000168010	ATG16L2	85.71279	103.284498	41.394684	76.70461
ENSG00000168014	C2CD3	6.197626	6.675174	15.874877	6.796671
ENSG00000168016	TRANK1	21.883678	16.251258	11.137113	8.516027
ENSG00000168026	TTC21A	2.572108	3.411089	0.732505	0.851166
ENSG00000168028	RPSA	1326.348536	1276.661567	1586.775506	1424.763434
ENSG00000168032	ENTPD3	0	0	0	0
ENSG00000168036	CTNNB1	65.80096	66.144087	93.661035	88.967052
ENSG00000168038	ULK4	3.029986	2.801343	5.521765	3.673989
ENSG00000168040	FADD	16.00257	16.622393	26.884653	24.583856
ENSG00000168056	LTBP3	126.779422	116.32291	34.066398	61.33229
ENSG00000168060	NAALADL1	24.180049	28.597695	16.627083	13.342637
ENSG00000168061	SAC3D1	15.106058	12.849773	15.675751	10.333615
ENSG00000168062	BATF2	0.121206	0.153366	0.991611	0.177283
ENSG00000168065	SLC22A11	0	0	0.032251	0.266399
ENSG00000168066	SF1	337.0724	343.056563	330.60029	267.002949
ENSG00000168067	MAP4K2	49.365127	57.246493	68.430209	62.849102
ENSG00000168070	MAJIN	0.084496	0	0.173201	0
ENSG00000168071	CCDC88B	105.188888	107.10257	88.934753	89.00181
ENSG00000168077	SCARA3	0.012446	0.014365	0	0
ENSG00000168078	PBK	12.578443	13.873714	38.399358	31.276589
ENSG00000168079	SCARA5	0	0	0	0
ENSG00000168081	PNOC	0	0	0.190521	0.594481
ENSG00000168090	COPS6	75.794177	67.759543	96.411228	84.234458
ENSG00000168092	PAFAH1B2	16.851024	13.824851	30.181987	25.193362
ENSG00000168096	ANKS3	9.21478	15.873394	10.058119	10.380141
ENSG00000168101	NUDT16L1	27.556489	29.690203	29.346321	20.91522
ENSG00000168116	KIAA1586	5.952872	5.490058	5.808839	5.304858
ENSG00000168118	RAB4A	30.082012	29.160168	30.56551	25.720803
ENSG00000168122	ZNF355P	0	0	0	0.02031
ENSG00000168124	OR1F1	0	0	0.037088	0
ENSG00000168126	OR2W6P	0	0	0	0
ENSG00000168129	DHFRP3	0	0	0	0
ENSG00000168131	OR2B2	0	0	0	0
ENSG00000168135	KCNJ4	0	0	0	0
ENSG00000168137	SETD5	59.457831	50.988031	50.36591	58.601012
ENSG00000168140	VASN	0.068624	0.059401	0	0
ENSG00000168143	FAM83B	0	0.033906	0	0
ENSG00000168148	H3-4	0.496491	0.191008	0	0
ENSG00000168152	THAP9	1.999924	0.966419	0.997867	2.352699
ENSG00000168158	OR2C1	0	0	0	0
ENSG00000168159	RNF187	67.975796	64.983597	57.845547	67.47446
ENSG00000168172	HOOK3	13.313037	10.139564	12.913984	13.908659
ENSG00000168175	MAPK1IP1L	68.571531	56.398796	73.179019	67.895886
ENSG00000168209	DDIT4	168.537912	152.802139	117.710182	182.98733
ENSG00000168214	RBPJ	97.6115	146.834725	115.223241	204.695129
ENSG00000168216	LMBRD1	33.176914	30.668284	17.385445	17.911521
ENSG00000168228	ZCCHC4	5.953355	4.973335	10.319771	6.127148
ENSG00000168229	PTGDR	0.370216	0.585122	0.646786	0.066761
ENSG00000168234	TTC39C	60.643333	53.347081	23.282923	28.984229
ENSG00000168237	GLYCTK	12.273562	13.473256	12.627081	13.514465
ENSG00000168243	GNG4	3.206268	3.194971	2.125473	4.966839
ENSG00000168246	UBTD2	5.032483	3.080402	4.415109	3.65229
ENSG00000168255	POLR2J3	42.484302	42.638506	48.549464	20.672627
ENSG00000168256	NKIRAS2	19.938249	16.985571	27.924209	19.035379
ENSG00000168259	DNAJC7	47.511789	44.260349	97.035988	56.054573
ENSG00000168263	KCNV2	0.068499	0.026353	0.053362	0
ENSG00000168264	IRF2BP2	164.858916	153.5642	118.23477	130.602447
ENSG00000168267	PTF1A	0	0	0	0
ENSG00000168268	NT5DC2	26.485525	28.761625	56.198553	44.982893
ENSG00000168269	FOXI1	0	0	0.049677	0
ENSG00000168273	UQCC5	23.786257	24.619878	29.844255	28.056413
ENSG00000168275	COA6	36.897191	35.549075	63.009361	60.795316
ENSG00000168280	KIF5C	7.154055	7.96475	9.234944	12.129757
ENSG00000168282	MGAT2	30.705143	31.783757	36.894388	29.018574
ENSG00000168283	BMI1	33.58443	30.694108	63.8004	53.797468
ENSG00000168286	THAP11	40.726674	40.121501	37.960359	32.155963
ENSG00000168288	MMADHC	71.602351	69.661231	113.703539	93.767678
ENSG00000168291	PDHB	45.169525	45.745103	63.233994	52.271154
ENSG00000168297	PXK	20.169284	24.122585	25.421869	30.436761
ENSG00000168298	H1-4	2.705273	5.109191	1.05372	1.570523
ENSG00000168300	PCMTD1	28.202786	25.03507	10.426675	15.243461
ENSG00000168301	KCTD6	2.857479	4.631788	3.670132	2.980006
ENSG00000168303	MPLKIP	2.924069	3.023552	2.921738	3.250079
ENSG00000168306	ACOX2	0	0	0	0
ENSG00000168309	FAM107A	0	0	0	0
ENSG00000168310	IRF2	40.275991	37.580446	61.754746	50.803007
ENSG00000168314	MOBP	0	0.018139	0	0
ENSG00000168329	CX3CR1	0.662799	0.676018	1.278813	0.843708
ENSG00000168333	PPDPFL	0	0	0	0
ENSG00000168334	XIRP1	0.352309	0.070201	0.347852	0.712033
ENSG00000168348	INSM2	0	0	0	0
ENSG00000168350	DEGS2	0.313896	0.089682	0.184814	0.311988
ENSG00000168356	SCN11A	0.056318	0.253415	0.055034	0.08363
ENSG00000168367	LINC00917	0	0	0	0
ENSG00000168374	ARF4	79.236164	68.212168	121.556737	106.396528
ENSG00000168385	SEPTIN2	242.637858	229.889163	226.931717	187.503124
ENSG00000168386	FILIP1L	6.293235	3.68918	12.624147	22.695109
ENSG00000168389	MFSD2A	1.574338	1.035	8.544898	3.790339
ENSG00000168393	DTYMK	43.938258	37.37956	91.477296	66.860417
ENSG00000168394	TAP1	318.298358	298.166786	459.405135	293.639397
ENSG00000168395	ING5	20.75127	27.209205	23.598707	16.253413
ENSG00000168397	ATG4B	67.341893	66.759756	68.837714	62.580171
ENSG00000168398	BDKRB2	0	0	0	0.009134
ENSG00000168404	MLKL	15.894302	24.80252	33.113528	16.243133
ENSG00000168405	CMAHP	7.147387	2.643989	11.88449	14.912164
ENSG00000168411	RFWD3	22.061706	26.674715	43.140296	40.067794
ENSG00000168412	MTNR1A	0	0	0	0
ENSG00000168418	KCNG4	0	0.009672	0	0
ENSG00000168421	RHOH	76.685188	67.774329	62.06741	73.495482
ENSG00000168427	KLHL30	0	0	0	0
ENSG00000168434	COG7	11.533018	9.721362	10.17602	14.594258
ENSG00000168438	CDC40	14.115837	13.631198	17.033732	16.579788
ENSG00000168439	STIP1	104.065202	94.717406	363.55546	224.96569
ENSG00000168447	SCNN1B	0.05576	0.065985	0	0.026078
ENSG00000168453	HR	0	0	0.010084	0.028097
ENSG00000168454	TXNDC2	0	0	0	0
ENSG00000168461	RAB31	1.488707	0.096936	0.462956	0.164189
ENSG00000168476	REEP4	45.226763	40.282927	68.926955	77.95961
ENSG00000168477	TNXB	2.448505	2.087436	0.505731	2.85653
ENSG00000168481	LGI3	0.106591	0.03548	0	0
ENSG00000168484	SFTPC	0	0.067744	0	0
ENSG00000168487	BMP1	6.059438	10.855388	4.659033	8.968041
ENSG00000168488	ATXN2L	145.19263	136.899169	189.731943	194.197951
ENSG00000168490	PHYHIP	0	0.130468	0	0
ENSG00000168491	CCDC110	0	0	0.113057	0
ENSG00000168495	POLR3D	24.565199	23.118948	38.486596	31.378685
ENSG00000168496	FEN1	44.909202	35.766302	129.283629	100.850797
ENSG00000168497	CAVIN2	0.0157	0	0	0.021484
ENSG00000168502	MTCL1	0.13487	0.14313	0.076708	0.355772
ENSG00000168505	GBX2	0	0	0	0
ENSG00000168509	HJV	0	0	0	0
ENSG00000168515	SCGB1D1	0	0	0	0
ENSG00000168517	HEXIM2	7.388304	6.259165	5.064894	5.506081
ENSG00000168522	FNTA	51.295103	52.855023	52.883999	49.065009
ENSG00000168528	SERINC2	0.10672	0.030793	0.609925	0.073019
ENSG00000168530	MYL1	0	0	0	0
ENSG00000168538	TRAPPC11	19.369	18.423724	16.076874	14.343749
ENSG00000168539	CHRM1	0	0	0	0
ENSG00000168542	COL3A1	0.034615	0	0.01013	0.296053
ENSG00000168546	GFRA2	0.146386	0.883666	0.728539	0.528108
ENSG00000168556	ING2	14.703706	11.62179	10.15123	13.426024
ENSG00000168564	CDKN2AIP	17.894772	16.660797	13.537528	15.193331
ENSG00000168566	SNRNP48	15.299998	12.147412	14.029675	13.148292
ENSG00000168569	TMEM223	16.689705	20.003461	18.311205	16.614696
ENSG00000168575	SLC20A2	15.294737	14.753207	17.491682	24.973267
ENSG00000168582	CRYGA	0	0	0	0
ENSG00000168589	DYNLRB2	0.18191	1.728166	0	0
ENSG00000168591	TMUB2	32.896015	33.510536	19.735567	23.873624
ENSG00000168594	ADAM29	0	0	0	0
ENSG00000168610	STAT3	103.620859	77.545625	104.014429	139.390016
ENSG00000168612	ZSWIM1	4.194251	3.892798	2.123793	2.4632
ENSG00000168615	ADAM9	4.449593	4.941667	11.816155	9.689377
ENSG00000168619	ADAM18	0	0	0	0
ENSG00000168621	GDNF	0.085646	0.014996	0	0
ENSG00000168630	SPINT5P	0	0	0	0
ENSG00000168631	MUCL3	0	0	0	0
ENSG00000168634	WFDC13	0	0	0	0
ENSG00000168646	AXIN2	3.067301	2.225061	1.465468	2.97878
ENSG00000168653	NDUFS5	278.518332	211.455174	393.477549	325.510508
ENSG00000168658	VWA3B	0	0	0.69829	0
ENSG00000168661	ZNF30	1.974471	2.244115	0.839307	0.930759
ENSG00000168671	UGT3A2	0	0	0.061458	0.334491
ENSG00000168672	LRATD2	7.870433	6.786702	3.80393	5.472814
ENSG00000168675	LDLRAD4	12.188313	12.411715	16.394534	17.262039
ENSG00000168676	KCTD19	1.073878	0.866671	0.341472	1.961803
ENSG00000168679	SLC16A4	1.091545	0.411999	0.15541	0.299217
ENSG00000168685	IL7R	71.953046	95.476978	7.988491	10.072398
ENSG00000168701	TMEM208	31.416026	34.38465	65.994565	40.00011
ENSG00000168702	LRP1B	0	0	0	0
ENSG00000168703	WFDC12	0	0	0	0
ENSG00000168710	AHCYL1	43.823041	43.387717	54.015275	51.05241
ENSG00000168724	DNAJC21	44.841213	38.547531	55.591791	48.857017
ENSG00000168734	PKIG	3.95031	1.678249	3.473235	1.99754
ENSG00000168743	NPNT	0.010212	0.011786	0.045644	1.169702
ENSG00000168746	LINC01620	0	0	0	0
ENSG00000168748	CA7	0.034718	0	0.162274	0.237542
ENSG00000168754	FAM178B	0.161846	0.269814	0	0.049216
ENSG00000168757	TSPY2	0	0	0	0
ENSG00000168758	SEMA4C	22.767407	24.376813	9.540706	11.439599
ENSG00000168763	CNNM3	23.277146	20.490044	15.417004	22.749307
ENSG00000168765	GSTM4	20.736382	27.337147	2.447746	10.02949
ENSG00000168769	TET2	5.435821	5.676165	4.154598	5.681378
ENSG00000168772	CXXC4	0	0	0.028989	0.041834
ENSG00000168778	TCTN2	4.622939	3.420334	1.754553	3.002799
ENSG00000168779	SHOX2	0	0	0.036902	0.015313
ENSG00000168781	PPIP5K1	9.299049	15.732162	19.324409	10.430678
ENSG00000168785	TSPAN5	19.315734	19.199999	23.043561	26.957791
ENSG00000168792	ABHD15	13.168259	13.435109	8.924745	9.567423
ENSG00000168795	ZBTB5	8.140134	7.174923	4.414169	7.231607
ENSG00000168802	CHTF8	44.013118	39.635728	60.836219	54.547545
ENSG00000168803	ADAL	9.56959	9.839234	8.35241	7.827908
ENSG00000168806	LCMT2	3.743442	2.807171	5.20076	3.265054
ENSG00000168807	SNTB2	8.875927	7.523312	9.228029	11.497948
ENSG00000168811	IL12A	0.903063	1.129151	2.167309	1.488482
ENSG00000168813	ZNF507	8.221003	7.84136	8.333927	6.704493
ENSG00000168818	STX18	15.344667	18.472056	26.628273	15.682169
ENSG00000168824	NSG1	0.604899	0.618213	0.077007	0.42522
ENSG00000168826	ZBTB49	6.30266	4.5619	2.287114	3.855106
ENSG00000168827	GFM1	20.214974	18.913549	49.303073	30.567511
ENSG00000168828	OR13J1	0	0	0	0
ENSG00000168830	HTR1E	0	0	0	0
ENSG00000168843	FSTL5	0	0	0	0.026732
ENSG00000168852	TPTE2P5	0.092097	0	0	0
ENSG00000168872	DDX19A	26.859346	28.725674	46.755721	26.566181
ENSG00000168874	ATOH8	0.762796	0.764927	0.205649	0.211301
ENSG00000168875	SOX14	0	0	0	0
ENSG00000168876	ANKRD49	37.211094	33.246167	23.874855	25.13233
ENSG00000168878	SFTPB	0	0	0	0.42724
ENSG00000168883	USP39	53.431575	54.741197	82.545	76.181015
ENSG00000168884	TNIP2	38.049216	38.350655	64.572642	51.187291
ENSG00000168887	C2orf68	42.319671	44.225696	33.258114	45.293553
ENSG00000168890	TMEM150A	3.033353	3.093148	2.205607	1.685327
ENSG00000168894	RNF181	93.852881	100.628051	110.754885	145.381046
ENSG00000168899	VAMP5	129.860236	131.219062	132.718872	100.25889
ENSG00000168903	BTNL3	0	0.217115	0	0
ENSG00000168904	LRRC28	11.204562	12.506347	11.898758	21.473145
ENSG00000168906	MAT2A	144.902422	157.908561	252.351849	158.911048
ENSG00000168907	PLA2G4F	0	0	0	0
ENSG00000168913	ENHO	0	0	0	0
ENSG00000168916	ZNF608	0	0	0	0.234809
ENSG00000168917	SLC35G2	0.469133	0.444496	0.97971	1.868272
ENSG00000168918	INPP5D	86.450021	94.502877	54.586458	70.910577
ENSG00000168924	LETM1	21.354701	24.205274	39.097721	23.897945
ENSG00000168925	CTRB1	0	0	0	0
ENSG00000168928	CTRB2	0	0	0	0
ENSG00000168930	TRIM49	0	0.085608	0	0.05075
ENSG00000168936	TMEM129	23.577218	23.582202	21.161161	17.96904
ENSG00000168938	PPIC	0	0	0	0
ENSG00000168939	SPRY3	0.205832	0.318842	0.157061	0.110318
ENSG00000168944	CEP120	16.152514	16.748447	11.503425	14.28516
ENSG00000168952	STXBP6	0	0	0.013641	0.01529
ENSG00000168955	TM4SF20	0	0.046958	0	0
ENSG00000168958	MFF	64.179443	51.877448	65.621499	69.68703
ENSG00000168959	GRM5	0	0	0	0
ENSG00000168961	LGALS9	149.464581	131.779809	290.580566	167.713249
ENSG00000168967	PMCHL1	0	0	0	0
ENSG00000168970	JMJD7-PLA2G4B	12.650042	12.911356	3.852816	4.779025
ENSG00000168992	OR7E102P	0	0	0	0
ENSG00000168993	CPLX1	2.151459	1.746357	0.311304	0.478916
ENSG00000168994	PXDC1	2.067102	0.988973	7.01463	4.683295
ENSG00000168995	SIGLEC7	0.02927	0.135128	0	0
ENSG00000169006	NTSR2	0	0	0	0
ENSG00000169016	E2F6	7.43301	5.596081	17.729908	11.330855
ENSG00000169018	FEM1B	25.455829	16.238857	22.108419	20.49726
